Year,Annee,ISO,Jurisdiction,Juridiction,Species-group,Groupe-d'especes,Tenure-En,Tenure-Fr,Area,Superficie
2013,2013,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Private land,Terres privees,66,66
2013,2013,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Private land,Terres privees,0,0
2013,2013,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,12,12
2013,2013,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,47,47
2013,2013,BC,British Columbia,Colombie-Britannique,Pine,Pin,Private land,Terres privees,0,0
2013,2013,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Private land,Terres privees,0,0
2013,2013,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Private land,Terres privees,0,0
2013,2013,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,16684,16684
2013,2013,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Provincial land,Terres provinciales,995,995
2013,2013,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,308,308
2013,2013,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,15526,15526
2013,2013,BC,British Columbia,Colombie-Britannique,Pine,Pin,Provincial land,Terres provinciales,104704,104704
2013,2013,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Provincial land,Terres provinciales,47481,47481
2013,2013,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2013,2013,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2013,2013,MB,Manitoba,Manitoba,Fir,Sapin,Federal land,Terres federales,0,0
2013,2013,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2013,2013,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2013,2013,MB,Manitoba,Manitoba,Pine,Pin,Federal land,Terres federales,0,0
2013,2013,MB,Manitoba,Manitoba,Spruce,epinette,Federal land,Terres federales,0,0
2013,2013,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2013,2013,MB,Manitoba,Manitoba,Fir,Sapin,Private land,Terres privees,0,0
2013,2013,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2013,2013,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2013,2013,MB,Manitoba,Manitoba,Pine,Pin,Private land,Terres privees,0,0
2013,2013,MB,Manitoba,Manitoba,Spruce,epinette,Private land,Terres privees,0,0
2013,2013,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Private land,Terres privees,0,0
2013,2013,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2013,2013,MB,Manitoba,Manitoba,Fir,Sapin,Provincial land,Terres provinciales,0,0
2013,2013,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2013,2013,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2013,2013,MB,Manitoba,Manitoba,Pine,Pin,Provincial land,Terres provinciales,1464,1464
2013,2013,MB,Manitoba,Manitoba,Spruce,epinette,Provincial land,Terres provinciales,2869,2869
2013,2013,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Federal land,Terres federales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,5,5
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Federal land,Terres federales,16,16
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Federal land,Terres federales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Private land,Terres privees,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,3,3
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Private land,Terres privees,198,198
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Private land,Terres privees,7011,7011
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Private land,Terres privees,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Provincial land,Terres provinciales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Provincial land,Terres provinciales,610,610
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Provincial land,Terres provinciales,11530,11530
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Federal land,Terres federales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Federal land,Terres federales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Federal land,Terres federales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Private land,Terres privees,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Private land,Terres privees,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Private land,Terres privees,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Private land,Terres privees,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Provincial land,Terres provinciales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,95,95
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Provincial land,Terres provinciales,13,13
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Provincial land,Terres provinciales,4103,4103
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Federal land,Terres federales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Federal land,Terres federales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Federal land,Terres federales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Private land,Terres privees,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,96,96
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Private land,Terres privees,22,22
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Private land,Terres privees,2542,2542
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Private land,Terres privees,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Provincial land,Terres provinciales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Provincial land,Terres provinciales,0,0
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Provincial land,Terres provinciales,2522,2522
2013,2013,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Federal land,Terres federales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Federal land,Terres federales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Federal land,Terres federales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Private land,Terres privees,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Private land,Terres privees,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Private land,Terres privees,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Private land,Terres privees,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Provincial land,Terres provinciales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Provincial land,Terres provinciales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Provincial land,Terres provinciales,0,0
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2013,2013,NU,Nunavut,Nunavut,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2013,2013,NU,Nunavut,Nunavut,Fir,Sapin,Federal land,Terres federales,0,0
2013,2013,NU,Nunavut,Nunavut,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2013,2013,NU,Nunavut,Nunavut,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2013,2013,NU,Nunavut,Nunavut,Pine,Pin,Federal land,Terres federales,0,0
2013,2013,NU,Nunavut,Nunavut,Spruce,epinette,Federal land,Terres federales,0,0
2013,2013,NU,Nunavut,Nunavut,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2013,2013,ON,Ontario,Ontario,Fir,Sapin,Federal land,Terres federales,0,0
2013,2013,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2013,2013,ON,Ontario,Ontario,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2013,2013,ON,Ontario,Ontario,Pine,Pin,Federal land,Terres federales,0,0
2013,2013,ON,Ontario,Ontario,Spruce,epinette,Federal land,Terres federales,0,0
2013,2013,ON,Ontario,Ontario,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2013,2013,ON,Ontario,Ontario,Fir,Sapin,Private land,Terres privees,0,0
2013,2013,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2013,2013,ON,Ontario,Ontario,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2013,2013,ON,Ontario,Ontario,Pine,Pin,Private land,Terres privees,0,0
2013,2013,ON,Ontario,Ontario,Spruce,epinette,Private land,Terres privees,0,0
2013,2013,ON,Ontario,Ontario,Unspecified,Indeterminee,Private land,Terres privees,0,0
2013,2013,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2013,2013,ON,Ontario,Ontario,Fir,Sapin,Provincial land,Terres provinciales,0,0
2013,2013,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,25,25
2013,2013,ON,Ontario,Ontario,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2013,2013,ON,Ontario,Ontario,Pine,Pin,Provincial land,Terres provinciales,28573,28573
2013,2013,ON,Ontario,Ontario,Spruce,epinette,Provincial land,Terres provinciales,38771,38771
2013,2013,ON,Ontario,Ontario,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Fir,Sapin,Federal land,Terres federales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Pine,Pin,Federal land,Terres federales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce,epinette,Federal land,Terres federales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Fir,Sapin,Private land,Terres privees,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,14,14
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,30,30
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Pine,Pin,Private land,Terres privees,75,75
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce,epinette,Private land,Terres privees,148,148
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Unspecified,Indeterminee,Private land,Terres privees,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Fir,Sapin,Provincial land,Terres provinciales,0,0
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,6,6
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,3,3
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Pine,Pin,Provincial land,Terres provinciales,6,6
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce,epinette,Provincial land,Terres provinciales,9,9
2013,2013,PE,Prince Edward Island,Ile-du-Prince-edouard,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2013,2013,QC,Quebec,Quebec,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2013,2013,QC,Quebec,Quebec,Fir,Sapin,Federal land,Terres federales,0,0
2013,2013,QC,Quebec,Quebec,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2013,2013,QC,Quebec,Quebec,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2013,2013,QC,Quebec,Quebec,Pine,Pin,Federal land,Terres federales,0,0
2013,2013,QC,Quebec,Quebec,Spruce,epinette,Federal land,Terres federales,0,0
2013,2013,QC,Quebec,Quebec,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2013,2013,QC,Quebec,Quebec,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2013,2013,QC,Quebec,Quebec,Fir,Sapin,Private land,Terres privees,0,0
2013,2013,QC,Quebec,Quebec,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,143,143
2013,2013,QC,Quebec,Quebec,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,46,46
