Year,ISO,Jurisdiction,Species group,Tenure (En),Volume (cubic metres) (En),Data qualifier
2012,QC,Quebec,Unspecified,Private land,0,u
2012,QC,Quebec,Hardwoods,Federal land,12160,a
2012,QC,Quebec,Softwoods,Federal land,5690,a
2012,QC,Quebec,Unspecified,Federal land,157121,a
2012,SK,Saskatchewan,Softwoods,Provincial land,4932354,r
2012,SK,Saskatchewan,Softwoods,Private land,80000,e
2012,SK,Saskatchewan,Hardwoods,Provincial land,3919406,r
2012,SK,Saskatchewan,Hardwoods,Private land,200000,e
2012,SK,Saskatchewan,Unspecified,Provincial land,0,r
2012,SK,Saskatchewan,Unspecified,Private land,0,e
2012,SK,Saskatchewan,Hardwoods,Federal land,0,u
2012,SK,Saskatchewan,Softwoods,Federal land,0,u
2012,SK,Saskatchewan,Unspecified,Federal land,0,u
2012,YT,Yukon,Softwoods,Provincial land,337000,e
2012,YT,Yukon,Softwoods,Private land,0,a
2012,YT,Yukon,Hardwoods,Provincial land,0,e
2012,YT,Yukon,Hardwoods,Private land,0,a
2012,YT,Yukon,Unspecified,Provincial land,0,u
2012,YT,Yukon,Unspecified,Private land,0,u
2012,YT,Yukon,Hardwoods,Federal land,0,u
2012,YT,Yukon,Softwoods,Federal land,0,u
2012,YT,Yukon,Unspecified,Federal land,0,u
2013,AB,Alberta,Hardwoods,Private land,1021692,E
2013,AB,Alberta,Softwoods,Private land,335197,E
2013,AB,Alberta,Softwoods,Provincial land,19051547,a
2013,AB,Alberta,Hardwoods,Provincial land,12104704,a
2013,AB,Alberta,Unspecified,Provincial land,0,u
2013,AB,Alberta,Hardwoods,Federal land,0,u
2013,AB,Alberta,Softwoods,Federal land,0,u
2013,AB,Alberta,Unspecified,Federal land,0,u
2013,BC,British Columbia,Hardwoods,Private land,243807,E
2013,BC,British Columbia,Softwoods,Private land,5239008,E
2013,BC,British Columbia,Hardwoods,Provincial land,2903208,E
2013,BC,British Columbia,Softwoods,Provincial land,75394439,E
2013,BC,British Columbia,Unspecified,Provincial land,0,E
2013,BC,British Columbia,Softwoods,Private land regulated,0,u
2013,BC,British Columbia,Hardwoods,Private land regulated,0,u
2013,BC,British Columbia,Unspecified,Private land regulated,0,u
2013,BC,British Columbia,Hardwoods,Federal land,0,u
2013,BC,British Columbia,Softwoods,Federal land,0,u
2013,BC,British Columbia,Unspecified,Federal land,0,u
2013,MB,Manitoba,Softwoods,Provincial land,5448582,e
2013,MB,Manitoba,Softwoods,Private land,40480,e
2013,MB,Manitoba,Hardwoods,Provincial land,2762006,e
2013,MB,Manitoba,Hardwoods,Private land,563210,e
2013,MB,Manitoba,Unspecified,Provincial land,0,u
2013,MB,Manitoba,Unspecified,Private land,0,u
2013,MB,Manitoba,Hardwoods,Federal land,0,u
2013,MB,Manitoba,Softwoods,Federal land,0,u
2013,MB,Manitoba,Unspecified,Federal land,0,u
2013,NB,New Brunswick,Softwoods,Provincial land,3485238,e
2013,NB,New Brunswick,Softwoods,Private land,2267700,e
2013,NB,New Brunswick,Hardwoods,Provincial land,1819438,e
2013,NB,New Brunswick,Hardwoods,Private land,1481600,e
2013,NB,New Brunswick,Unspecified,Provincial land,0,u
2013,NB,New Brunswick,Unspecified,Private land,0,u
2013,NB,New Brunswick,Hardwoods,Federal land,0,u
2013,NB,New Brunswick,Softwoods,Federal land,0,u
2013,NB,New Brunswick,Unspecified,Federal land,0,u
2013,NL,Newfoundland and Labrador,Softwoods,Provincial land,2074685,a
2013,NL,Newfoundland and Labrador,Softwoods,Private land,844500,a
2013,NL,Newfoundland and Labrador,Hardwoods,Provincial land,43900,a
2013,NL,Newfoundland and Labrador,Hardwoods,Private land,10900,a
2013,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,a
2013,NL,Newfoundland and Labrador,Unspecified,Private land,0,a
2013,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2013,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2013,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2013,NS,Nova Scotia,Softwoods,Provincial land,1000000,e
2013,NS,Nova Scotia,Softwoods,Private land,4800000,e
2013,NS,Nova Scotia,Hardwoods,Provincial land,400000,e
2013,NS,Nova Scotia,Hardwoods,Private land,2100000,e
2013,NS,Nova Scotia,Unspecified,Provincial land,0,u
2013,NS,Nova Scotia,Unspecified,Private land,0,u
2013,NS,Nova Scotia,Hardwoods,Federal land,0,u
2013,NS,Nova Scotia,Softwoods,Federal land,0,u
2013,NS,Nova Scotia,Unspecified,Federal land,0,u
2013,NT,Northwest Territories,Softwoods,Provincial land,0,n
2013,NT,Northwest Territories,Softwoods,Private land,0,n
2013,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2013,NT,Northwest Territories,Hardwoods,Private land,0,n
2013,NT,Northwest Territories,Unspecified,Provincial land,0,u
2013,NT,Northwest Territories,Unspecified,Private land,0,u
2013,NT,Northwest Territories,Hardwoods,Federal land,0,u
2013,NT,Northwest Territories,Softwoods,Federal land,0,u
2013,NT,Northwest Territories,Unspecified,Federal land,0,u
2013,NU,Nunavut,Hardwoods,Federal land,0,u
2013,NU,Nunavut,Softwoods,Federal land,0,u
2013,NU,Nunavut,Unspecified,Federal land,0,u
2013,ON,Ontario,Unspecified,Private land,0,u
2013,ON,Ontario,Hardwoods,Federal land,0,u
2013,ON,Ontario,Softwoods,Federal land,0,u
2013,ON,Ontario,Unspecified,Federal land,0,u
2013,ON,Ontario,Hardwoods,Private land,901212,E
2013,ON,Ontario,Softwoods,Private land,900838,E
2013,ON,Ontario,Softwoods,Provincial land,19651219,E
2013,ON,Ontario,Hardwoods,Provincial land,10657755,E
2013,PE,Prince Edward Island,Softwoods,Provincial land,30000,e
2013,PE,Prince Edward Island,Softwoods,Private land,270000,e
2013,PE,Prince Edward Island,Hardwoods,Provincial land,10000,e
2013,PE,Prince Edward Island,Hardwoods,Private land,150000,e
2013,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2013,PE,Prince Edward Island,Unspecified,Private land,0,u
2013,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2013,PE,Prince Edward Island,Softwoods,Federal land,0,u
2013,PE,Prince Edward Island,Unspecified,Federal land,0,u
2013,QC,Quebec,Softwoods,Provincial land,19983000,p
2013,QC,Quebec,Softwoods,Private land,5556950,p
2013,QC,Quebec,Hardwoods,Provincial land,8757900,p
2013,QC,Quebec,Hardwoods,Private land,6411800,p
2013,QC,Quebec,Unspecified,Provincial land,0,u
2013,QC,Quebec,Unspecified,Private land,0,u
2013,QC,Quebec,Hardwoods,Federal land,0,u
2013,QC,Quebec,Softwoods,Federal land,0,u
2013,QC,Quebec,Unspecified,Federal land,0,u
2013,SK,Saskatchewan,Softwoods,Provincial land,4932354,r
2013,SK,Saskatchewan,Softwoods,Private land,80000,e
2013,SK,Saskatchewan,Hardwoods,Provincial land,3919406,r
2013,SK,Saskatchewan,Hardwoods,Private land,200000,e
2013,SK,Saskatchewan,Unspecified,Provincial land,0,r
2013,SK,Saskatchewan,Unspecified,Private land,0,e
2013,SK,Saskatchewan,Hardwoods,Federal land,0,u
2013,SK,Saskatchewan,Softwoods,Federal land,0,u
2013,SK,Saskatchewan,Unspecified,Federal land,0,u
2013,YT,Yukon,Softwoods,Provincial land,187000,e
2013,YT,Yukon,Softwoods,Private land,0,a
2013,YT,Yukon,Hardwoods,Provincial land,0,e
2013,YT,Yukon,Hardwoods,Private land,0,a
2013,YT,Yukon,Unspecified,Provincial land,0,u
2013,YT,Yukon,Unspecified,Private land,0,u
2013,YT,Yukon,Hardwoods,Federal land,0,u
2013,YT,Yukon,Softwoods,Federal land,0,u
2013,YT,Yukon,Unspecified,Federal land,0,u
2014,AB,Alberta,Hardwoods,Private land,1156749,E
2014,AB,Alberta,Softwoods,Private land,455436,E
2014,AB,Alberta,Softwoods,Provincial land,19574724,a
2014,AB,Alberta,Hardwoods,Provincial land,12806998,a
2014,AB,Alberta,Unspecified,Provincial land,0,u
2014,AB,Alberta,Hardwoods,Federal land,0,u
2014,AB,Alberta,Softwoods,Federal land,0,u
2014,AB,Alberta,Unspecified,Federal land,0,u
2014,BC,British Columbia,Hardwoods,Private land,221401,E
2014,BC,British Columbia,Softwoods,Private land,5785260,E
2014,BC,British Columbia,Hardwoods,Provincial land,2810883,E
2014,BC,British Columbia,Softwoods,Provincial land,72996819,E
2014,BC,British Columbia,Unspecified,Provincial land,0,E
2014,BC,British Columbia,Softwoods,Private land regulated,0,u
2014,BC,British Columbia,Hardwoods,Private land regulated,0,u
2014,BC,British Columbia,Unspecified,Private land regulated,0,u
2014,BC,British Columbia,Hardwoods,Federal land,0,u
2014,BC,British Columbia,Softwoods,Federal land,0,u
2014,BC,British Columbia,Unspecified,Federal land,0,u
2014,MB,Manitoba,Softwoods,Provincial land,5448582,e
2014,MB,Manitoba,Softwoods,Private land,40480,e
2014,MB,Manitoba,Hardwoods,Provincial land,2762006,e
2014,MB,Manitoba,Hardwoods,Private land,563210,e
2014,MB,Manitoba,Unspecified,Provincial land,0,u
2014,MB,Manitoba,Unspecified,Private land,0,u
2014,MB,Manitoba,Hardwoods,Federal land,0,u
2014,MB,Manitoba,Softwoods,Federal land,0,u
2014,MB,Manitoba,Unspecified,Federal land,0,u
2014,NB,New Brunswick,Softwoods,Provincial land,3485238,e
2014,NB,New Brunswick,Softwoods,Private land,2267700,e
2014,NB,New Brunswick,Hardwoods,Provincial land,1819438,e
2014,NB,New Brunswick,Hardwoods,Private land,1481600,e
2014,NB,New Brunswick,Unspecified,Provincial land,0,u
2014,NB,New Brunswick,Unspecified,Private land,0,u
2014,NB,New Brunswick,Hardwoods,Federal land,0,u
2014,NB,New Brunswick,Softwoods,Federal land,0,u
2014,NB,New Brunswick,Unspecified,Federal land,0,u
2014,NL,Newfoundland and Labrador,Softwoods,Provincial land,2074685,a
2014,NL,Newfoundland and Labrador,Softwoods,Private land,844500,a
2014,NL,Newfoundland and Labrador,Hardwoods,Provincial land,43900,a
2014,NL,Newfoundland and Labrador,Hardwoods,Private land,10900,a
2014,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,a
2014,NL,Newfoundland and Labrador,Unspecified,Private land,0,a
2014,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2014,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2014,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2014,NS,Nova Scotia,Softwoods,Provincial land,1000000,e
2014,NS,Nova Scotia,Softwoods,Private land,4800000,e
2014,NS,Nova Scotia,Hardwoods,Provincial land,400000,e
2014,NS,Nova Scotia,Hardwoods,Private land,2100000,e
2014,NS,Nova Scotia,Unspecified,Provincial land,0,u
2014,NS,Nova Scotia,Unspecified,Private land,0,u
2014,NS,Nova Scotia,Hardwoods,Federal land,0,u
2014,NS,Nova Scotia,Softwoods,Federal land,0,u
2014,NS,Nova Scotia,Unspecified,Federal land,0,u
2014,NT,Northwest Territories,Softwoods,Provincial land,0,n
2014,NT,Northwest Territories,Softwoods,Private land,0,n
2014,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2014,NT,Northwest Territories,Hardwoods,Private land,0,n
2014,NT,Northwest Territories,Unspecified,Provincial land,0,u
2014,NT,Northwest Territories,Unspecified,Private land,0,u
2014,NT,Northwest Territories,Hardwoods,Federal land,0,u
2014,NT,Northwest Territories,Softwoods,Federal land,0,u
2014,NT,Northwest Territories,Unspecified,Federal land,0,u
2014,NU,Nunavut,Hardwoods,Federal land,0,u
2014,NU,Nunavut,Softwoods,Federal land,0,u
2014,NU,Nunavut,Unspecified,Federal land,0,u
2014,ON,Ontario,Unspecified,Private land,0,u
2014,ON,Ontario,Hardwoods,Federal land,0,u
2014,ON,Ontario,Softwoods,Federal land,0,u
2014,ON,Ontario,Unspecified,Federal land,0,u
2014,ON,Ontario,Hardwoods,Private land,905712,E
2014,ON,Ontario,Softwoods,Private land,823688,E
2014,ON,Ontario,Softwoods,Provincial land,19651219,E
2014,ON,Ontario,Hardwoods,Provincial land,10657755,E
2014,PE,Prince Edward Island,Softwoods,Provincial land,30000,e
2014,PE,Prince Edward Island,Softwoods,Private land,270000,e
2014,PE,Prince Edward Island,Hardwoods,Provincial land,10000,e
2014,PE,Prince Edward Island,Hardwoods,Private land,150000,e
2014,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2014,PE,Prince Edward Island,Unspecified,Private land,0,u
2014,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2014,PE,Prince Edward Island,Softwoods,Federal land,0,u
2014,PE,Prince Edward Island,Unspecified,Federal land,0,u
2014,QC,Quebec,Softwoods,Provincial land,19983000,p
2014,QC,Quebec,Softwoods,Private land,7035878,p
2014,QC,Quebec,Hardwoods,Provincial land,8757900,p
2014,QC,Quebec,Hardwoods,Private land,8050395,p
2014,QC,Quebec,Unspecified,Provincial land,0,u
2014,QC,Quebec,Unspecified,Private land,0,u
2014,QC,Quebec,Hardwoods,Federal land,13700,a
2014,QC,Quebec,Softwoods,Federal land,9100,a
2014,QC,Quebec,Unspecified,Federal land,0,u
2014,SK,Saskatchewan,Softwoods,Provincial land,4932354,r
2014,SK,Saskatchewan,Softwoods,Private land,80000,e
2014,SK,Saskatchewan,Hardwoods,Provincial land,3886587,r
2014,SK,Saskatchewan,Hardwoods,Private land,200000,e
2014,SK,Saskatchewan,Unspecified,Provincial land,0,r
2014,SK,Saskatchewan,Unspecified,Private land,0,e
2014,SK,Saskatchewan,Hardwoods,Federal land,0,u
2014,SK,Saskatchewan,Softwoods,Federal land,0,u
2014,SK,Saskatchewan,Unspecified,Federal land,0,u
2014,YT,Yukon,Softwoods,Provincial land,187000,e
2014,YT,Yukon,Softwoods,Private land,0,a
2014,YT,Yukon,Hardwoods,Provincial land,0,e
2014,YT,Yukon,Hardwoods,Private land,0,a
2014,YT,Yukon,Unspecified,Provincial land,0,u
2014,YT,Yukon,Unspecified,Private land,0,u
2014,YT,Yukon,Hardwoods,Federal land,0,u
2014,YT,Yukon,Softwoods,Federal land,0,u
2014,YT,Yukon,Unspecified,Federal land,0,u
2015,AB,Alberta,Hardwoods,Federal land,0,u
2015,AB,Alberta,Hardwoods,Private land,0,r
2015,AB,Alberta,Hardwoods,Provincial land,12803931,a
2015,AB,Alberta,Softwoods,Federal land,0,u
2015,AB,Alberta,Softwoods,Private land,0,r
2015,AB,Alberta,Softwoods,Provincial land,19567735,a
2015,AB,Alberta,Unspecified,Federal land,0,u
2015,AB,Alberta,Unspecified,Private land,0,u
2015,AB,Alberta,Unspecified,Provincial land,0,u
2015,BC,British Columbia,Hardwoods,Federal land,0,u
2015,BC,British Columbia,Hardwoods,Private land,233799,r
2015,BC,British Columbia,Hardwoods,Private land regulated,0,u
2015,BC,British Columbia,Hardwoods,Provincial land,2685565,r
2015,BC,British Columbia,Softwoods,Federal land,0,u
2015,BC,British Columbia,Softwoods,Private land,5998001,r
2015,BC,British Columbia,Softwoods,Private land regulated,0,u
2015,BC,British Columbia,Softwoods,Provincial land,69742402,r
2015,BC,British Columbia,Unspecified,Federal land,0,u
2015,BC,British Columbia,Unspecified,Private land,0,u
2015,BC,British Columbia,Unspecified,Private land regulated,0,u
2015,BC,British Columbia,Unspecified,Provincial land,0,E
2015,MB,Manitoba,Hardwoods,Federal land,0,u
2015,MB,Manitoba,Hardwoods,Private land,563210,r
2015,MB,Manitoba,Hardwoods,Provincial land,2762006,r
2015,MB,Manitoba,Softwoods,Federal land,0,u
2015,MB,Manitoba,Softwoods,Private land,40480,r
2015,MB,Manitoba,Softwoods,Provincial land,5448582,r
2015,MB,Manitoba,Unspecified,Federal land,0,u
2015,MB,Manitoba,Unspecified,Private land,0,u
2015,MB,Manitoba,Unspecified,Provincial land,0,u
2015,NB,New Brunswick,Hardwoods,Federal land,7352,a
2015,NB,New Brunswick,Hardwoods,Private land,1481600,r
2015,NB,New Brunswick,Hardwoods,Provincial land,1819438,r
2015,NB,New Brunswick,Softwoods,Federal land,14250,a
2015,NB,New Brunswick,Softwoods,Private land,2267700,r
2015,NB,New Brunswick,Softwoods,Provincial land,3485238,r
2015,NB,New Brunswick,Unspecified,Federal land,0,u
2015,NB,New Brunswick,Unspecified,Private land,0,u
2015,NB,New Brunswick,Unspecified,Provincial land,0,u
2015,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2015,NL,Newfoundland and Labrador,Hardwoods,Private land,10900,a
2015,NL,Newfoundland and Labrador,Hardwoods,Provincial land,43900,a
2015,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2015,NL,Newfoundland and Labrador,Softwoods,Private land,844500,a
2015,NL,Newfoundland and Labrador,Softwoods,Provincial land,2074685,a
2015,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2015,NL,Newfoundland and Labrador,Unspecified,Private land,0,a
2015,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,a
2015,NS,Nova Scotia,Hardwoods,Federal land,0,u
2015,NS,Nova Scotia,Hardwoods,Private land,2100000,r
2015,NS,Nova Scotia,Hardwoods,Provincial land,400000,r
2015,NS,Nova Scotia,Softwoods,Federal land,0,u
2015,NS,Nova Scotia,Softwoods,Private land,2100000,r
2015,NS,Nova Scotia,Softwoods,Provincial land,1000000,r
2015,NS,Nova Scotia,Unspecified,Federal land,0,u
2015,NS,Nova Scotia,Unspecified,Private land,0,u
2015,NS,Nova Scotia,Unspecified,Provincial land,0,u
2015,NT,Northwest Territories,Hardwoods,Federal land,0,u
2015,NT,Northwest Territories,Hardwoods,Private land,0,n
2015,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2015,NT,Northwest Territories,Softwoods,Federal land,0,u
2015,NT,Northwest Territories,Softwoods,Private land,0,n
2015,NT,Northwest Territories,Softwoods,Provincial land,0,n
2015,NT,Northwest Territories,Unspecified,Federal land,0,u
2015,NT,Northwest Territories,Unspecified,Private land,0,u
2015,NT,Northwest Territories,Unspecified,Provincial land,0,u
2015,NU,Nunavut,Hardwoods,Federal land,0,u
2015,NU,Nunavut,Softwoods,Federal land,0,u
2015,NU,Nunavut,Unspecified,Federal land,0,u
2015,ON,Ontario,Hardwoods,Federal land,0,u
2015,ON,Ontario,Hardwoods,Private land,0,r
2015,ON,Ontario,Hardwoods,Provincial land,10468499,r
2015,ON,Ontario,Softwoods,Federal land,0,u
2015,ON,Ontario,Softwoods,Private land,0,r
2015,ON,Ontario,Softwoods,Provincial land,18292965,r
2015,ON,Ontario,Unspecified,Federal land,0,u
2015,ON,Ontario,Unspecified,Private land,0,u
2015,ON,Ontario,Unspecified,Provincial land,1236188,E
2015,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2015,PE,Prince Edward Island,Hardwoods,Private land,150000,r
2015,PE,Prince Edward Island,Hardwoods,Provincial land,10000,r
2015,PE,Prince Edward Island,Softwoods,Federal land,0,u
2015,PE,Prince Edward Island,Softwoods,Private land,270000,r
2015,PE,Prince Edward Island,Softwoods,Provincial land,30000,r
2015,PE,Prince Edward Island,Unspecified,Federal land,0,u
2015,PE,Prince Edward Island,Unspecified,Private land,0,u
2015,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2015,QC,Quebec,Hardwoods,Federal land,13700,a
2015,QC,Quebec,Hardwoods,Private land,8050395,p
2015,QC,Quebec,Hardwoods,Provincial land,9002550,p
2015,QC,Quebec,Softwoods,Federal land,9100,a
2015,QC,Quebec,Softwoods,Private land,7035878,p
2015,QC,Quebec,Softwoods,Provincial land,21167750,p
2015,QC,Quebec,Unspecified,Federal land,0,u
2015,QC,Quebec,Unspecified,Private land,0,u
2015,QC,Quebec,Unspecified,Provincial land,0,u
2015,SK,Saskatchewan,Hardwoods,Federal land,0,u
2015,SK,Saskatchewan,Hardwoods,Private land,200000,e
2015,SK,Saskatchewan,Hardwoods,Provincial land,3921118,r
2015,SK,Saskatchewan,Softwoods,Federal land,0,u
2015,SK,Saskatchewan,Softwoods,Private land,80000,e
2015,SK,Saskatchewan,Softwoods,Provincial land,4947854,r
2015,SK,Saskatchewan,Unspecified,Federal land,0,u
2015,SK,Saskatchewan,Unspecified,Private land,0,e
2015,SK,Saskatchewan,Unspecified,Provincial land,0,r
2015,YT,Yukon,Hardwoods,Federal land,0,u
2015,YT,Yukon,Hardwoods,Private land,0,a
2015,YT,Yukon,Hardwoods,Provincial land,0,r
2015,YT,Yukon,Softwoods,Federal land,0,u
2015,YT,Yukon,Softwoods,Private land,0,a
2015,YT,Yukon,Softwoods,Provincial land,187000,r
2015,YT,Yukon,Unspecified,Federal land,0,u
2015,YT,Yukon,Unspecified,Private land,0,u
2015,YT,Yukon,Unspecified,Provincial land,0,u
2016,AB,Alberta,Hardwoods,Federal land,0,u
2016,AB,Alberta,Hardwoods,Private land,0,r
2016,AB,Alberta,Hardwoods,Provincial land,12870219,a
2016,AB,Alberta,Softwoods,Federal land,0,u
2016,AB,Alberta,Softwoods,Private land,0,r
2016,AB,Alberta,Softwoods,Provincial land,19230979,a
2016,AB,Alberta,Unspecified,Federal land,0,u
2016,AB,Alberta,Unspecified,Private land,0,u
2016,AB,Alberta,Unspecified,Provincial land,0,u
2016,BC,British Columbia,Hardwoods,Federal land,0,u
2016,BC,British Columbia,Hardwoods,Private land,237874,r
2016,BC,British Columbia,Hardwoods,Private land regulated,0,u
2016,BC,British Columbia,Hardwoods,Provincial land,2420219,r
2016,BC,British Columbia,Softwoods,Federal land,0,u
2016,BC,British Columbia,Softwoods,Private land,6173379,r
2016,BC,British Columbia,Softwoods,Private land regulated,0,u
2016,BC,British Columbia,Softwoods,Provincial land,62851537,r
2016,BC,British Columbia,Unspecified,Federal land,0,u
2016,BC,British Columbia,Unspecified,Private land,0,u
2016,BC,British Columbia,Unspecified,Private land regulated,0,u
2016,BC,British Columbia,Unspecified,Provincial land,0,E
2016,MB,Manitoba,Hardwoods,Federal land,0,u
2016,MB,Manitoba,Hardwoods,Private land,563210,r
2016,MB,Manitoba,Hardwoods,Provincial land,2708365,r
2016,MB,Manitoba,Softwoods,Federal land,0,u
2016,MB,Manitoba,Softwoods,Private land,40480,r
2016,MB,Manitoba,Softwoods,Provincial land,5216899,r
2016,MB,Manitoba,Unspecified,Federal land,0,u
2016,MB,Manitoba,Unspecified,Private land,0,u
2016,MB,Manitoba,Unspecified,Provincial land,0,u
2016,NB,New Brunswick,Hardwoods,Federal land,0,u
2016,NB,New Brunswick,Hardwoods,Private land,1481600,r
2016,NB,New Brunswick,Hardwoods,Provincial land,1819438,r
2016,NB,New Brunswick,Softwoods,Federal land,0,u
2016,NB,New Brunswick,Softwoods,Private land,2267700,r
2016,NB,New Brunswick,Softwoods,Provincial land,3485238,r
2016,NB,New Brunswick,Unspecified,Federal land,0,u
2016,NB,New Brunswick,Unspecified,Private land,0,u
2016,NB,New Brunswick,Unspecified,Provincial land,0,u
2016,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2016,NL,Newfoundland and Labrador,Hardwoods,Private land,71264,a
2016,NL,Newfoundland and Labrador,Hardwoods,Provincial land,50142,a
2016,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2016,NL,Newfoundland and Labrador,Softwoods,Private land,2456557,a
2016,NL,Newfoundland and Labrador,Softwoods,Provincial land,1619547,a
2016,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2016,NL,Newfoundland and Labrador,Unspecified,Private land,0,a
2016,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,a
2016,NS,Nova Scotia,Hardwoods,Federal land,0,u
2016,NS,Nova Scotia,Hardwoods,Private land,2100000,r
2016,NS,Nova Scotia,Hardwoods,Provincial land,400000,r
2016,NS,Nova Scotia,Softwoods,Federal land,0,u
2016,NS,Nova Scotia,Softwoods,Private land,4800000,r
2016,NS,Nova Scotia,Softwoods,Provincial land,1000000,r
2016,NS,Nova Scotia,Unspecified,Federal land,0,u
2016,NS,Nova Scotia,Unspecified,Private land,0,u
2016,NS,Nova Scotia,Unspecified,Provincial land,0,u
2016,NT,Northwest Territories,Hardwoods,Federal land,0,u
2016,NT,Northwest Territories,Hardwoods,Private land,0,n
2016,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2016,NT,Northwest Territories,Softwoods,Federal land,0,u
2016,NT,Northwest Territories,Softwoods,Private land,0,n
2016,NT,Northwest Territories,Softwoods,Provincial land,0,n
2016,NT,Northwest Territories,Unspecified,Federal land,0,u
2016,NT,Northwest Territories,Unspecified,Private land,0,u
2016,NT,Northwest Territories,Unspecified,Provincial land,0,u
2016,NU,Nunavut,Hardwoods,Federal land,0,u
2016,NU,Nunavut,Softwoods,Federal land,0,u
2016,NU,Nunavut,Unspecified,Federal land,0,u
2016,ON,Ontario,Hardwoods,Federal land,0,u
2016,ON,Ontario,Hardwoods,Private land,0,r
2016,ON,Ontario,Hardwoods,Provincial land,10468499,r
2016,ON,Ontario,Softwoods,Federal land,0,u
2016,ON,Ontario,Softwoods,Private land,0,r
2016,ON,Ontario,Softwoods,Provincial land,18292965,r
2016,ON,Ontario,Unspecified,Federal land,0,u
2016,ON,Ontario,Unspecified,Private land,0,u
2016,ON,Ontario,Unspecified,Provincial land,34243,E
2016,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2016,PE,Prince Edward Island,Hardwoods,Private land,150000,r
2016,PE,Prince Edward Island,Hardwoods,Provincial land,10000,r
2016,PE,Prince Edward Island,Softwoods,Federal land,0,u
2016,PE,Prince Edward Island,Softwoods,Private land,270000,r
2016,PE,Prince Edward Island,Softwoods,Provincial land,30000,r
2016,PE,Prince Edward Island,Unspecified,Federal land,0,u
2016,PE,Prince Edward Island,Unspecified,Private land,0,u
2016,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2016,QC,Quebec,Hardwoods,Federal land,15214,a
2016,QC,Quebec,Hardwoods,Private land,8881000,a
2016,QC,Quebec,Hardwoods,Provincial land,9003500,a
2016,QC,Quebec,Softwoods,Federal land,9224,a
2016,QC,Quebec,Softwoods,Private land,7595000,a
2016,QC,Quebec,Softwoods,Provincial land,21167800,a
2016,QC,Quebec,Unspecified,Federal land,0,u
2016,QC,Quebec,Unspecified,Private land,0,a
2016,QC,Quebec,Unspecified,Provincial land,0,a
2016,SK,Saskatchewan,Hardwoods,Federal land,0,u
2016,SK,Saskatchewan,Hardwoods,Private land,200000,e
2016,SK,Saskatchewan,Hardwoods,Provincial land,3921118,r
2016,SK,Saskatchewan,Softwoods,Federal land,0,u
2016,SK,Saskatchewan,Softwoods,Private land,80000,e
2016,SK,Saskatchewan,Softwoods,Provincial land,4947854,r
2016,SK,Saskatchewan,Unspecified,Federal land,0,u
2016,SK,Saskatchewan,Unspecified,Private land,0,e
2016,SK,Saskatchewan,Unspecified,Provincial land,0,r
2016,YT,Yukon,Hardwoods,Federal land,0,u
2016,YT,Yukon,Hardwoods,Private land,0,a
2016,YT,Yukon,Hardwoods,Provincial land,0,r
2016,YT,Yukon,Softwoods,Federal land,0,u
2016,YT,Yukon,Softwoods,Private land,0,a
2016,YT,Yukon,Softwoods,Provincial land,187000,r
2016,YT,Yukon,Unspecified,Federal land,0,u
2016,YT,Yukon,Unspecified,Private land,0,u
2016,YT,Yukon,Unspecified,Provincial land,0,u
2017,AB,Alberta,Hardwoods,Federal land,0,u
2017,AB,Alberta,Hardwoods,Private land,0,r
2017,AB,Alberta,Hardwoods,Provincial land,12872717,a
2017,AB,Alberta,Softwoods,Federal land,0,u
2017,AB,Alberta,Softwoods,Private land,0,r
2017,AB,Alberta,Softwoods,Provincial land,18725724,a
2017,AB,Alberta,Unspecified,Federal land,0,u
2017,AB,Alberta,Unspecified,Private land,0,u
2017,AB,Alberta,Unspecified,Provincial land,0,u
2017,BC,British Columbia,Hardwoods,Federal land,0,u
2017,BC,British Columbia,Hardwoods,Private land,279716,r
