Year,Jurisdiction,Industry,Product,Value
2007,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2007,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2007,Newfoundland and Labrador,Wood product manufacturing,Total wood product manufacturing,55829000
2007,Newfoundland and Labrador,Wood product manufacturing,Sawmills and wood preservation,37402000
2007,Newfoundland and Labrador,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2007,Newfoundland and Labrador,Wood product manufacturing,Other wood product manufacturing,0
2007,Newfoundland and Labrador,All industries,Total revenue,185778000
2007,Northwest Territories,Logging,Total logging,0
2007,Northwest Territories,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2007,Northwest Territories,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2007,Northwest Territories,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2007,Northwest Territories,Wood product manufacturing,Total wood product manufacturing,0
2007,Northwest Territories,Wood product manufacturing,Sawmills and wood preservation,0
2007,Northwest Territories,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2007,Northwest Territories,Wood product manufacturing,Other wood product manufacturing,0
2007,Northwest Territories,All industries,Total revenue,0
2007,Nova Scotia,Logging,Total logging,196831000
2007,Nova Scotia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2007,Nova Scotia,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2007,Nova Scotia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2007,Nova Scotia,Wood product manufacturing,Total wood product manufacturing,587372000
2007,Nova Scotia,Wood product manufacturing,Sawmills and wood preservation,408208000
2007,Nova Scotia,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,92405000
2007,Nova Scotia,Wood product manufacturing,Other wood product manufacturing,86759000
2007,Nova Scotia,All industries,Total revenue,784203000
2007,Nunavut,Logging,Total logging,0
2007,Nunavut,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2007,Nunavut,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2007,Nunavut,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2007,Nunavut,Wood product manufacturing,Total wood product manufacturing,0
2007,Nunavut,Wood product manufacturing,Sawmills and wood preservation,0
2007,Nunavut,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2007,Nunavut,Wood product manufacturing,Other wood product manufacturing,0
2007,Nunavut,All industries,Total revenue,0
2007,Ontario,Logging,Total logging,1841269000
2007,Ontario,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,8450836000
2007,Ontario,Pulp and paper product manufacturing,Converted paper product manufacturing,4594382000
2007,Ontario,Pulp and paper product manufacturing,Pulp paper and paperboard mills,3856454000
2007,Ontario,Wood product manufacturing,Total wood product manufacturing,4715201000
2007,Ontario,Wood product manufacturing,Sawmills and wood preservation,1501819000
2007,Ontario,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,1235429000
2007,Ontario,Wood product manufacturing,Other wood product manufacturing,1977953000
2007,Ontario,All industries,Total revenue,15007306000
2007,Prince Edward Island,Logging,Total logging,8325000
2007,Prince Edward Island,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2007,Prince Edward Island,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2007,Prince Edward Island,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2007,Prince Edward Island,Wood product manufacturing,Total wood product manufacturing,34074000
2007,Prince Edward Island,Wood product manufacturing,Sawmills and wood preservation,12275000
2007,Prince Edward Island,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2007,Prince Edward Island,Wood product manufacturing,Other wood product manufacturing,0
2007,Prince Edward Island,All industries,Total revenue,42399000
2007,Quebec,Logging,Total logging,2445131000
2007,Quebec,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,9802352000
2007,Quebec,Pulp and paper product manufacturing,Converted paper product manufacturing,2781525000
2007,Quebec,Pulp and paper product manufacturing,Pulp paper and paperboard mills,7020827000
2007,Quebec,Wood product manufacturing,Total wood product manufacturing,7250785000
2007,Quebec,Wood product manufacturing,Sawmills and wood preservation,3067713000
2007,Quebec,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,1471672000
2007,Quebec,Wood product manufacturing,Other wood product manufacturing,2711400000
2007,Quebec,All industries,Total revenue,19498268000
2007,Saskatchewan,Logging,Total logging,126997000
2007,Saskatchewan,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,196694000
2007,Saskatchewan,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2007,Saskatchewan,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2007,Saskatchewan,Wood product manufacturing,Total wood product manufacturing,258924000
2007,Saskatchewan,Wood product manufacturing,Sawmills and wood preservation,0
2007,Saskatchewan,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,165018000
2007,Saskatchewan,Wood product manufacturing,Other wood product manufacturing,0
2007,Saskatchewan,All industries,Total revenue,582615000
2007,Yukon,Logging,Total logging,0
2007,Yukon,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2007,Yukon,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2007,Yukon,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2007,Yukon,Wood product manufacturing,Total wood product manufacturing,0
2007,Yukon,Wood product manufacturing,Sawmills and wood preservation,0
2007,Yukon,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2007,Yukon,Wood product manufacturing,Other wood product manufacturing,0
2007,Yukon,All industries,Total revenue,0
2008,Canada,Logging,Total logging,10014469000
2008,Canada,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,28418900000
2008,Canada,Pulp and paper product manufacturing,Converted paper product manufacturing,8224244000
2008,Canada,Pulp and paper product manufacturing,Pulp paper and paperboard mills,20194656000
2008,Canada,Wood product manufacturing,Total wood product manufacturing,22489821000
2008,Canada,Wood product manufacturing,Sawmills and wood preservation,10502134000
2008,Canada,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,4521818000
2008,Canada,Wood product manufacturing,Other wood product manufacturing,7465869000
2008,Canada,All industries,Total revenue,60923190000
2008,Alberta,Logging,Total logging,757540000
2008,Alberta,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,1794904000
2008,Alberta,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Alberta,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Alberta,Wood product manufacturing,Total wood product manufacturing,2395345000
2008,Alberta,Wood product manufacturing,Sawmills and wood preservation,964645000
2008,Alberta,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,502467000
2008,Alberta,Wood product manufacturing,Other wood product manufacturing,928233000
2008,Alberta,All industries,Total revenue,4947789000
2008,British Columbia,Logging,Total logging,4368978000
2008,British Columbia,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,5310736000
2008,British Columbia,Pulp and paper product manufacturing,Converted paper product manufacturing,377881000
2008,British Columbia,Pulp and paper product manufacturing,Pulp paper and paperboard mills,4932855000
2008,British Columbia,Wood product manufacturing,Total wood product manufacturing,7464451000
2008,British Columbia,Wood product manufacturing,Sawmills and wood preservation,4840908000
2008,British Columbia,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,1242362000
2008,British Columbia,Wood product manufacturing,Other wood product manufacturing,1381181000
2008,British Columbia,All industries,Total revenue,17144165000
2008,Manitoba,Logging,Total logging,85591000
2008,Manitoba,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,459080000
2008,Manitoba,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Manitoba,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Manitoba,Wood product manufacturing,Total wood product manufacturing,588248000
2008,Manitoba,Wood product manufacturing,Sawmills and wood preservation,0
2008,Manitoba,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,0
2008,Manitoba,Wood product manufacturing,Other wood product manufacturing,0
2008,Manitoba,All industries,Total revenue,1132919000
2008,New Brunswick,Logging,Total logging,669642000
2008,New Brunswick,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2008,New Brunswick,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,New Brunswick,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,New Brunswick,Wood product manufacturing,Total wood product manufacturing,924464000
2008,New Brunswick,Wood product manufacturing,Sawmills and wood preservation,0
2008,New Brunswick,Wood product manufacturing,Veneer plywood and engineered wood product manufacturing,147842000
2008,New Brunswick,Wood product manufacturing,Other wood product manufacturing,0
2008,New Brunswick,All industries,Total revenue,1594106000
2008,Newfoundland and Labrador,Logging,Total logging,115297000
2008,Newfoundland and Labrador,Pulp and paper product manufacturing,Total pulp and paper product manufacturing,0
2008,Newfoundland and Labrador,Pulp and paper product manufacturing,Converted paper product manufacturing,0
2008,Newfoundland and Labrador,Pulp and paper product manufacturing,Pulp paper and paperboard mills,0
2008,Newfoundland and Labrador,Wood product manufacturing,Total wood product manufacturing,49843000
