Year,Annee,ISO,Jurisdiction,Juridiction,Insect_species,Insecte_espece,Area,Superficie
2018,2018,YT,Yukon,Yukon,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2018,2018,YT,Yukon,Yukon,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,AB,Alberta,Alberta,Aspen twoleaf tier,Noctuelle decolorie,130776,130776
2019,2019,AB,Alberta,Alberta,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,AB,Alberta,Alberta,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,AB,Alberta,Alberta,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,AB,Alberta,Alberta,Forest tent caterpillar,Livree des forets,127286,127286
2019,2019,AB,Alberta,Alberta,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,AB,Alberta,Alberta,Jack pine budworm,Tordeuse du pin gris,0,0
2019,2019,AB,Alberta,Alberta,Large aspen tortrix,Tordeuse du tremble,1770,1770
2019,2019,AB,Alberta,Alberta,Mountain pine beetle,Dendroctone du pin ponderosa,178909,178909
2019,2019,AB,Alberta,Alberta,Other,Autres,153032,153032
2019,2019,AB,Alberta,Alberta,Spongy moth,Spongieuse,0,0
2019,2019,AB,Alberta,Alberta,Spruce beetle,Dendroctone de l'epinette,1762,1762
2019,2019,AB,Alberta,Alberta,Spruce budworm,Tordeuse des bourgeons de l'epinette,47213,47213
2019,2019,AB,Alberta,Alberta,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,AB,Alberta,Alberta,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,AB,Alberta,Alberta,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,BC,British Columbia,Colombie-Britannique,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,BC,British Columbia,Colombie-Britannique,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,BC,British Columbia,Colombie-Britannique,Blackheaded budworm,Tordeuse a tete noire de l'epinette,370,370
2019,2019,BC,British Columbia,Colombie-Britannique,Bruce spanworm,Arpenteuse de Bruce,751,751
2019,2019,BC,British Columbia,Colombie-Britannique,Forest tent caterpillar,Livree des forets,0,0
2019,2019,BC,British Columbia,Colombie-Britannique,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,BC,British Columbia,Colombie-Britannique,Jack pine budworm,Tordeuse du pin gris,0,0
2019,2019,BC,British Columbia,Colombie-Britannique,Large aspen tortrix,Tordeuse du tremble,0,0
2019,2019,BC,British Columbia,Colombie-Britannique,Mountain pine beetle,Dendroctone du pin ponderosa,178140,178140
2019,2019,BC,British Columbia,Colombie-Britannique,Other,Autres,4675810,4675810
2019,2019,BC,British Columbia,Colombie-Britannique,Spongy moth,Spongieuse,0,0
2019,2019,BC,British Columbia,Colombie-Britannique,Spruce beetle,Dendroctone de l'epinette,515447,515447
2019,2019,BC,British Columbia,Colombie-Britannique,Spruce budworm,Tordeuse des bourgeons de l'epinette,3885,3885
2019,2019,BC,British Columbia,Colombie-Britannique,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,BC,British Columbia,Colombie-Britannique,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,130205,130205
2019,2019,BC,British Columbia,Colombie-Britannique,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,MB,Manitoba,Manitoba,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,MB,Manitoba,Manitoba,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,MB,Manitoba,Manitoba,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,MB,Manitoba,Manitoba,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,MB,Manitoba,Manitoba,Forest tent caterpillar,Livree des forets,714,714
2019,2019,MB,Manitoba,Manitoba,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,MB,Manitoba,Manitoba,Jack pine budworm,Tordeuse du pin gris,1025850,1025850
2019,2019,MB,Manitoba,Manitoba,Large aspen tortrix,Tordeuse du tremble,0,0
2019,2019,MB,Manitoba,Manitoba,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,MB,Manitoba,Manitoba,Other,Autres,0,0
2019,2019,MB,Manitoba,Manitoba,Spongy moth,Spongieuse,0,0
2019,2019,MB,Manitoba,Manitoba,Spruce beetle,Dendroctone de l'epinette,0,0
2019,2019,MB,Manitoba,Manitoba,Spruce budworm,Tordeuse des bourgeons de l'epinette,34305,34305
2019,2019,MB,Manitoba,Manitoba,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,MB,Manitoba,Manitoba,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,MB,Manitoba,Manitoba,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Forest tent caterpillar,Livree des forets,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Jack pine budworm,Tordeuse du pin gris,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Large aspen tortrix,Tordeuse du tremble,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Other,Autres,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Spongy moth,Spongieuse,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Spruce beetle,Dendroctone de l'epinette,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Forest tent caterpillar,Livree des forets,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Jack pine budworm,Tordeuse du pin gris,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'epinette,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Forest tent caterpillar,Livree des forets,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Jack pine budworm,Tordeuse du pin gris,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Large aspen tortrix,Tordeuse du tremble,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Other,Autres,18727,18727
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Spongy moth,Spongieuse,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Spruce beetle,Dendroctone de l'epinette,30,30
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,NS,Nova Scotia,Nouvelle-ecosse,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Forest tent caterpillar,Livree des forets,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Jack pine budworm,Tordeuse du pin gris,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,593867,593867
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Spongy moth,Spongieuse,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'epinette,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'epinette,215753,215753
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,24.75013351,24.75013351
2019,2019,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,ON,Ontario,Ontario,Forest tent caterpillar,Livree des forets,35027,35027
2019,2019,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,1029916,1029916
2019,2019,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,17855,17855
2019,2019,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,ON,Ontario,Ontario,Other,Autres,713,713
2019,2019,ON,Ontario,Ontario,Spongy moth,Spongieuse,47431,47431
2019,2019,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'epinette,0,0
2019,2019,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'epinette,343426,343426
2019,2019,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Forest tent caterpillar,Livree des forets,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Jack pine budworm,Tordeuse du pin gris,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Large aspen tortrix,Tordeuse du tremble,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Other,Autres,12,12
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Spongy moth,Spongieuse,2,2
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,5,5
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,PE,Prince Edward Island,Ile-du-Prince-edouard,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,QC,Quebec,Quebec,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,QC,Quebec,Quebec,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,QC,Quebec,Quebec,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,QC,Quebec,Quebec,Forest tent caterpillar,Livree des forets,0,0
2019,2019,QC,Quebec,Quebec,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,QC,Quebec,Quebec,Jack pine budworm,Tordeuse du pin gris,0,0
2019,2019,QC,Quebec,Quebec,Large aspen tortrix,Tordeuse du tremble,0,0
2019,2019,QC,Quebec,Quebec,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,QC,Quebec,Quebec,Other,Autres,0,0
2019,2019,QC,Quebec,Quebec,Spongy moth,Spongieuse,0,0
2019,2019,QC,Quebec,Quebec,Spruce beetle,Dendroctone de l'epinette,0,0
2019,2019,QC,Quebec,Quebec,Spruce budworm,Tordeuse des bourgeons de l'epinette,4891885,4891885
2019,2019,QC,Quebec,Quebec,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,QC,Quebec,Quebec,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,QC,Quebec,Quebec,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Forest tent caterpillar,Livree des forets,48127,48127
2019,2019,SK,Saskatchewan,Saskatchewan,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Jack pine budworm,Tordeuse du pin gris,12624,12624
2019,2019,SK,Saskatchewan,Saskatchewan,Large aspen tortrix,Tordeuse du tremble,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Other,Autres,5693,5693
2019,2019,SK,Saskatchewan,Saskatchewan,Spongy moth,Spongieuse,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Spruce beetle,Dendroctone de l'epinette,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,SK,Saskatchewan,Saskatchewan,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2019,2019,YT,Yukon,Yukon,Aspen twoleaf tier,Noctuelle decolorie,0,0
2019,2019,YT,Yukon,Yukon,Balsam fir sawfly,Diprion du sapin,0,0
2019,2019,YT,Yukon,Yukon,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2019,2019,YT,Yukon,Yukon,Bruce spanworm,Arpenteuse de Bruce,0,0
2019,2019,YT,Yukon,Yukon,Forest tent caterpillar,Livree des forets,0,0
2019,2019,YT,Yukon,Yukon,Hemlock looper,Arpenteuse de la pruche,0,0
2019,2019,YT,Yukon,Yukon,Jack pine budworm,Tordeuse du pin gris,0,0
2019,2019,YT,Yukon,Yukon,Large aspen tortrix,Tordeuse du tremble,2432,2432
2019,2019,YT,Yukon,Yukon,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2019,2019,YT,Yukon,Yukon,Other,Autres,5319,5319
2019,2019,YT,Yukon,Yukon,Spongy moth,Spongieuse,0,0
2019,2019,YT,Yukon,Yukon,Spruce beetle,Dendroctone de l'epinette,1196,1196
2019,2019,YT,Yukon,Yukon,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2019,2019,YT,Yukon,Yukon,Swaine jack pine sawfly,Diprion de Swaine,0,0
2019,2019,YT,Yukon,Yukon,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2019,2019,YT,Yukon,Yukon,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2020,2020,AB,Alberta,Alberta,Aspen twoleaf tier,Noctuelle decolorie,157816,157816
2020,2020,AB,Alberta,Alberta,Balsam fir sawfly,Diprion du sapin,0,0
2020,2020,AB,Alberta,Alberta,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2020,2020,AB,Alberta,Alberta,Bruce spanworm,Arpenteuse de Bruce,277391,277391
2020,2020,AB,Alberta,Alberta,Forest tent caterpillar,Livree des forets,77518,77518
2020,2020,AB,Alberta,Alberta,Hemlock looper,Arpenteuse de la pruche,0,0
2020,2020,AB,Alberta,Alberta,Jack pine budworm,Tordeuse du pin gris,0,0
2020,2020,AB,Alberta,Alberta,Large aspen tortrix,Tordeuse du tremble,96839,96839
2020,2020,AB,Alberta,Alberta,Mountain pine beetle,Dendroctone du pin ponderosa,77637,77637
2020,2020,AB,Alberta,Alberta,Other,Autres,418151,418151
2020,2020,AB,Alberta,Alberta,Spongy moth,Spongieuse,0,0
2020,2020,AB,Alberta,Alberta,Spruce beetle,Dendroctone de l'epinette,2853,2853
2020,2020,AB,Alberta,Alberta,Spruce budworm,Tordeuse des bourgeons de l'epinette,65719,65719
2020,2020,AB,Alberta,Alberta,Swaine jack pine sawfly,Diprion de Swaine,0,0
2020,2020,AB,Alberta,Alberta,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2020,2020,AB,Alberta,Alberta,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Aspen twoleaf tier,Noctuelle decolorie,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Balsam fir sawfly,Diprion du sapin,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Bruce spanworm,Arpenteuse de Bruce,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Forest tent caterpillar,Livree des forets,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Hemlock looper,Arpenteuse de la pruche,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Jack pine budworm,Tordeuse du pin gris,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Large aspen tortrix,Tordeuse du tremble,277057,277057
2020,2020,BC,British Columbia,Colombie-Britannique,Mountain pine beetle,Dendroctone du pin ponderosa,111963,111963
2020,2020,BC,British Columbia,Colombie-Britannique,Other,Autres,4085422,4085422
2020,2020,BC,British Columbia,Colombie-Britannique,Spongy moth,Spongieuse,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Spruce beetle,Dendroctone de l'epinette,525271,525271
2020,2020,BC,British Columbia,Colombie-Britannique,Spruce budworm,Tordeuse des bourgeons de l'epinette,7267,7267
2020,2020,BC,British Columbia,Colombie-Britannique,Swaine jack pine sawfly,Diprion de Swaine,0,0
2020,2020,BC,British Columbia,Colombie-Britannique,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,62711,62711
2020,2020,BC,British Columbia,Colombie-Britannique,Western spruce budworm,Tordeuse occidentale de l'epinette,13981,13981
2020,2020,MB,Manitoba,Manitoba,Aspen twoleaf tier,Noctuelle decolorie,0,0
2020,2020,MB,Manitoba,Manitoba,Balsam fir sawfly,Diprion du sapin,0,0
2020,2020,MB,Manitoba,Manitoba,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2020,2020,MB,Manitoba,Manitoba,Bruce spanworm,Arpenteuse de Bruce,0,0
2020,2020,MB,Manitoba,Manitoba,Forest tent caterpillar,Livree des forets,3067,3067
2020,2020,MB,Manitoba,Manitoba,Hemlock looper,Arpenteuse de la pruche,0,0
2020,2020,MB,Manitoba,Manitoba,Jack pine budworm,Tordeuse du pin gris,2580547,2580547
2020,2020,MB,Manitoba,Manitoba,Large aspen tortrix,Tordeuse du tremble,0,0
2020,2020,MB,Manitoba,Manitoba,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2020,2020,MB,Manitoba,Manitoba,Other,Autres,0,0
2020,2020,MB,Manitoba,Manitoba,Spongy moth,Spongieuse,0,0
2020,2020,MB,Manitoba,Manitoba,Spruce beetle,Dendroctone de l'epinette,0,0
2020,2020,MB,Manitoba,Manitoba,Spruce budworm,Tordeuse des bourgeons de l'epinette,104433,104433
2020,2020,MB,Manitoba,Manitoba,Swaine jack pine sawfly,Diprion de Swaine,0,0
2020,2020,MB,Manitoba,Manitoba,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2020,2020,MB,Manitoba,Manitoba,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Aspen twoleaf tier,Noctuelle decolorie,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Balsam fir sawfly,Diprion du sapin,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Bruce spanworm,Arpenteuse de Bruce,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Forest tent caterpillar,Livree des forets,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Hemlock looper,Arpenteuse de la pruche,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Jack pine budworm,Tordeuse du pin gris,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Large aspen tortrix,Tordeuse du tremble,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Other,Autres,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Spongy moth,Spongieuse,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Spruce beetle,Dendroctone de l'epinette,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Swaine jack pine sawfly,Diprion de Swaine,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Aspen twoleaf tier,Noctuelle decolorie,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Balsam fir sawfly,Diprion du sapin,55,55
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Bruce spanworm,Arpenteuse de Bruce,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Forest tent caterpillar,Livree des forets,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hemlock looper,Arpenteuse de la pruche,159,159
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Jack pine budworm,Tordeuse du pin gris,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,0
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'epinette,0,0
