Year,Annee,ISO,Jurisdiction,Juridiction,Insect_species,Insecte_espece,Area,Data_qualifier,Superficie,Qualificatifs_de_donnees
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Other,Autres,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Jack pine budworm,Tordeuse du pin gris,0,n,0,n
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hemlock looper,Arpenteuse de la pruche,28745,a,28745,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Forest tent caterpillar,Livree des forets,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,n,0,n
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Balsam fir sawfly,Diprion du sapin,47759,a,47759,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Swaine jack pine sawfly,Diprion de Swaine,0,n,0,n
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Forest tent caterpillar,Livree des forets,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Spongy moth,Spongieuse,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Other,Autres,0,a,0,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'epinette,1959409,a,1959409,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Jack pine budworm,Tordeuse du pin gris,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Hemlock looper,Arpenteuse de la pruche,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Forest tent caterpillar,Livree des forets,0,a,0,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Spongy moth,Spongieuse,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Balsam fir sawfly,Diprion du sapin,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Bruce spanworm,Arpenteuse de Bruce,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'epinette,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Aspen twoleaf tier,Noctuelle decolorie,0,n,0,n
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,0,u,0,u
2001,2001,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'epinette,169882,a,169882,a
2001,2001,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2001,2001,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2001,2001,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,553,a,553,a
2001,2001,ON,Ontario,Ontario,Forest tent caterpillar,Livree des forets,13279988,a,13279988,a
2001,2001,ON,Ontario,Ontario,Spongy moth,Spongieuse,7345,a,7345,a
2001,2001,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2001,2001,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2001,2001,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2001,2001,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,99,a,99,a
2001,2001,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2001,2001,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,9317,a,9317,a
2001,2001,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2001,2001,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2001,2001,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2001,2001,ON,Ontario,Ontario,Other,Autres,2868,a,2868,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Jack pine budworm,Tordeuse du pin gris,0,n,0,n
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Forest tent caterpillar,Livree des forets,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Spongy moth,Spongieuse,0,n,0,n
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-edouard,Other,Autres,0,a,0,a
2001,2001,QC,Quebec,Quebec,Spruce budworm,Tordeuse des bourgeons de l'epinette,18225,a,18225,a
2001,2001,QC,Quebec,Quebec,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2001,2001,QC,Quebec,Quebec,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2001,2001,QC,Quebec,Quebec,Hemlock looper,Arpenteuse de la pruche,63529,a,63529,a
2001,2001,QC,Quebec,Quebec,Forest tent caterpillar,Livree des forets,994394,r,994394,r
2001,2001,QC,Quebec,Quebec,Spongy moth,Spongieuse,2,r,2,r
2001,2001,QC,Quebec,Quebec,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2001,2001,QC,Quebec,Quebec,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2001,2001,QC,Quebec,Quebec,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2001,2001,QC,Quebec,Quebec,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2001,2001,QC,Quebec,Quebec,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2001,2001,QC,Quebec,Quebec,Large aspen tortrix,Tordeuse du tremble,3389,r,3389,r
2001,2001,QC,Quebec,Quebec,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2001,2001,QC,Quebec,Quebec,Spruce beetle,Dendroctone de l'epinette,1000,r,1000,r
2001,2001,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2001,2001,QC,Quebec,Quebec,Other,Autres,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Spruce budworm,Tordeuse des bourgeons de l'epinette,438883,a,438883,a
2001,2001,SK,Saskatchewan,Saskatchewan,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Forest tent caterpillar,Livree des forets,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Spongy moth,Spongieuse,0,n,0,n
2001,2001,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2001,2001,SK,Saskatchewan,Saskatchewan,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2001,2001,SK,Saskatchewan,Saskatchewan,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2001,2001,SK,Saskatchewan,Saskatchewan,Other,Autres,0,a,0,a
2001,2001,YT,Yukon,Yukon,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,u,0,u
2001,2001,YT,Yukon,Yukon,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2001,2001,YT,Yukon,Yukon,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2001,2001,YT,Yukon,Yukon,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2001,2001,YT,Yukon,Yukon,Forest tent caterpillar,Livree des forets,0,u,0,u
2001,2001,YT,Yukon,Yukon,Spongy moth,Spongieuse,0,u,0,u
2001,2001,YT,Yukon,Yukon,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2001,2001,YT,Yukon,Yukon,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2001,2001,YT,Yukon,Yukon,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2001,2001,YT,Yukon,Yukon,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2001,2001,YT,Yukon,Yukon,Western spruce budworm,Tordeuse occidentale de l'epinette,0,u,0,u
2001,2001,YT,Yukon,Yukon,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2001,2001,YT,Yukon,Yukon,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2001,2001,YT,Yukon,Yukon,Spruce beetle,Dendroctone de l'epinette,22400,a,22400,a
2001,2001,YT,Yukon,Yukon,Aspen twoleaf tier,Noctuelle decolorie,0,u,0,u
2001,2001,YT,Yukon,Yukon,Other,Autres,0,u,0,u
2002,2002,AB,Alberta,Alberta,Spruce budworm,Tordeuse des bourgeons de l'epinette,183114,a,183114,a
2002,2002,AB,Alberta,Alberta,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2002,2002,AB,Alberta,Alberta,Mountain pine beetle,Dendroctone du pin ponderosa,0,s,0,s
2002,2002,AB,Alberta,Alberta,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2002,2002,AB,Alberta,Alberta,Forest tent caterpillar,Livree des forets,70000,a,70000,a
2002,2002,AB,Alberta,Alberta,Spongy moth,Spongieuse,0,a,0,a
2002,2002,AB,Alberta,Alberta,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2002,2002,AB,Alberta,Alberta,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2002,2002,AB,Alberta,Alberta,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2002,2002,AB,Alberta,Alberta,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2002,2002,AB,Alberta,Alberta,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2002,2002,AB,Alberta,Alberta,Large aspen tortrix,Tordeuse du tremble,3912631,a,3912631,a
2002,2002,AB,Alberta,Alberta,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2002,2002,AB,Alberta,Alberta,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2002,2002,AB,Alberta,Alberta,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2002,2002,AB,Alberta,Alberta,Other,Autres,0,a,0,a
2002,2002,BC,British Columbia,Colombie-Britannique,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2002,2002,BC,British Columbia,Colombie-Britannique,Jack pine budworm,Tordeuse du pin gris,0,n,0,n
2002,2002,BC,British Columbia,Colombie-Britannique,Mountain pine beetle,Dendroctone du pin ponderosa,1968641,a,1968641,a
2002,2002,BC,British Columbia,Colombie-Britannique,Hemlock looper,Arpenteuse de la pruche,44277,r,44277,r
2002,2002,BC,British Columbia,Colombie-Britannique,Forest tent caterpillar,Livree des forets,4127,a,4127,a
2002,2002,BC,British Columbia,Colombie-Britannique,Spongy moth,Spongieuse,0,n,0,n
2002,2002,BC,British Columbia,Colombie-Britannique,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2002,2002,BC,British Columbia,Colombie-Britannique,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2002,2002,BC,British Columbia,Colombie-Britannique,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2002,2002,BC,British Columbia,Colombie-Britannique,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2002,2002,BC,British Columbia,Colombie-Britannique,Western spruce budworm,Tordeuse occidentale de l'epinette,487352,r,487352,r
2002,2002,BC,British Columbia,Colombie-Britannique,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2002,2002,BC,British Columbia,Colombie-Britannique,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,160231,a,160231,a
2002,2002,BC,British Columbia,Colombie-Britannique,Spruce beetle,Dendroctone de l'epinette,268995,a,268995,a
2002,2002,BC,British Columbia,Colombie-Britannique,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2002,2002,BC,British Columbia,Colombie-Britannique,Other,Autres,1068962,a,1068962,a
2002,2002,MB,Manitoba,Manitoba,Spruce budworm,Tordeuse des bourgeons de l'epinette,98114,r,98114,r
2002,2002,MB,Manitoba,Manitoba,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2002,2002,MB,Manitoba,Manitoba,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Forest tent caterpillar,Livree des forets,0,n,0,n
2002,2002,MB,Manitoba,Manitoba,Spongy moth,Spongieuse,0,n,0,n
2002,2002,MB,Manitoba,Manitoba,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2002,2002,MB,Manitoba,Manitoba,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2002,2002,MB,Manitoba,Manitoba,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2002,2002,MB,Manitoba,Manitoba,Other,Autres,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Forest tent caterpillar,Livree des forets,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Spongy moth,Spongieuse,2061,a,2061,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,Other,Autres,63,r,63,r
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hemlock looper,Arpenteuse de la pruche,64287,a,64287,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Forest tent caterpillar,Livree des forets,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Balsam fir sawfly,Diprion du sapin,68698,a,68698,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Jack pine budworm,Tordeuse du pin gris,0,n,0,n
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Forest tent caterpillar,Livree des forets,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Spongy moth,Spongieuse,13,a,13,a
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Swaine jack pine sawfly,Diprion de Swaine,0,n,0,n
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Bruce spanworm,Arpenteuse de Bruce,0,n,0,n
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Large aspen tortrix,Tordeuse du tremble,0,n,0,n
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Spruce beetle,Dendroctone de l'epinette,17000,e,17000,e
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Aspen twoleaf tier,Noctuelle decolorie,0,n,0,n
2002,2002,NS,Nova Scotia,Nouvelle-ecosse,Other,Autres,507,e,507,e
