Year,Annee,ISO,Jurisdiction,Juridiction,Category,Categorie,Species-group,Groupe-d'especes,Tenure-En,Tenure-Fr,Volume
2018,2018,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,MB,Manitoba,Manitoba,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2018,2018,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2018,2018,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,31434
2018,2018,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,MB,Manitoba,Manitoba,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,4824
2018,2018,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,0
2018,2018,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,500584
2018,2018,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,MB,Manitoba,Manitoba,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,6029
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,30281
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,22
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,197
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,112880
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,215186
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,9722
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,2017203
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,2954386
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,397
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,1919
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,3786
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,946690
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,1821795
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,5506
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,647698
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,589017
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,5304
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,42802
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,29554
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,271097
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,610
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,72900
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,309699
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,437144
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,97539
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,109302
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,15487
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,74684
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,17027
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,38793
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,6746
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,1403272
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,284705
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,286
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,1823
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,357659
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,123093
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,547827
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,378474
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NS,Nova Scotia,Nouvelle-ecosse,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,200
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,30041
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,61
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,2529
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,320
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2018,2018,NU,Nunavut,Nunavut,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,NU,Nunavut,Nunavut,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,1870
2018,2018,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,151753
2018,2018,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2018,2018,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2018,2018,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,19159
2018,2018,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2018,2018,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2018,2018,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,457467
2018,2018,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2018,2018,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,0
2018,2018,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,570443
