Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2018,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),27
2018,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),122249
2018,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),52470
2018,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),32058
2018,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),11265
2018,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),19903
2018,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),61017
2018,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),15313
2018,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),334245
2018,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),140531
2018,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),152910
2018,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),24
2018,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),72179
2018,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),24242
2018,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),21768
2018,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),4916
2018,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),1503
2018,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),11873
2018,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),47352
2018,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),2654396
2018,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),183
2018,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),4
2018,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),11024
2018,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1007
2018,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),10
2018,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),11
2018,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),6997
2018,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1132
2018,Ontario,Imports,Primary Wood Products,Logs (cubic metres),89370
2018,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),8922
2018,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),3600
2018,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1535440
2018,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),308028
2018,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),418457
2018,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),73415
2018,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),142603
2018,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),625651
2018,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),277073
2018,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),46976698
2018,Prince Edward Island,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2018,Quebec,Imports,Primary Wood Products,Logs (cubic metres),1125873
2018,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),256507
2018,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),18635
2018,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),556503
2018,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),155230
2018,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),107573
2018,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1777
2018,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),21649
2018,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),216446
2018,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),122142
2018,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),10852130
2018,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),854
2018,Saskatchewan,Imports,Primary Wood Products,Pulpwood (cubic metres),654
2018,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),0
2018,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),11145
2018,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),105
2018,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1389
2018,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2045
2018,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),5070
2018,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),9451
2018,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),602
2018,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),19907
2019,Canada,Imports,Primary Wood Products,Logs (cubic metres),1394822
2019,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),786132
2019,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),26813
2019,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2481433
2019,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),814666
2019,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),597672
2019,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),142259
2019,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),365867
2019,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1368005
2019,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),869807
2019,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),74767968
2019,Alberta,Imports,Primary Wood Products,Logs (cubic metres),1052
2019,Alberta,Imports,Primary Wood Products,Pulpwood (cubic metres),32175
2019,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),0
2019,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),92719
2019,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),141
2019,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),10461
2019,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),29815
2019,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),13730
2019,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),47217
2019,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),6173
2019,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),95960
2019,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),9936
2019,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),392998
2019,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),3270
2019,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),241493
2019,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),53244
2019,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),35045
2019,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),22132
2019,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),167741
2019,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),497624
2019,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),485870
2019,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),8478143
2019,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),12292
2019,Manitoba,Imports,Primary Wood Products,Pulpwood (cubic metres),4
2019,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),24
2019,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),100687
2019,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),5342
2019,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),27711
2019,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),13714
2019,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),13770
2019,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),48245
2019,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),8265
2019,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),431349
2019,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),152740
2019,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),67725
2019,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),27
2019,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),68054
2019,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),28490
2019,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),21276
2019,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),4439
2019,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),2395
2019,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),12777
2019,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),37657
2019,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),1714951
2019,Newfoundland and Labrador,Imports,Primary Wood Products,Logs (cubic metres),43
2019,Newfoundland and Labrador,Imports,Primary Wood Products,Pulpwood (cubic metres),127
2019,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),468
2019,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1
2019,Nova Scotia,Imports,Primary Wood Products,Logs (cubic metres),1
2019,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),9444
2019,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),3111
2019,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),43
2019,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),3
2019,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),8505
2019,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),197
2019,Nova Scotia,Imports,Wood-Fabricated Materials,Veneer (square metres),34
2019,Ontario,Imports,Primary Wood Products,Logs (cubic metres),86632
2019,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),52140
2019,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),3107
2019,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1424567
2019,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),568260
2019,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),373568
2019,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),69095
2019,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),140084
2019,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),558454
2019,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),215128
2019,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),53530745
2019,Quebec,Imports,Primary Wood Products,Logs (cubic metres),1118748
2019,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),240962
2019,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),20385
2019,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),527619
2019,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),139044
2019,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),129027
2019,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),818
2019,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),25334
2019,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),191337
2019,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),115931
2019,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),10490061
2019,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),13378
2019,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),0
2019,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),16383
2019,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),16480
2019,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),541
2019,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2246
2019,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),2810
2019,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),3845
2019,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),586
2019,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),26725
2020,Canada,Imports,Primary Wood Products,Logs (cubic metres),1099209
2020,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),890325
2020,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),27358
2020,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2356731
2020,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),637996
2020,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),480717
2020,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),128264
2020,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),381360
2020,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1100368
2020,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),865702
2020,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),57679099
2020,Alberta,Imports,Primary Wood Products,Logs (cubic metres),1940
2020,Alberta,Imports,Primary Wood Products,Pulpwood (cubic metres),82434
2020,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),16
2020,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),75614
2020,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),876
2020,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),10309
2020,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),29247
2020,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),11953
2020,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),38368
2020,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2670
2020,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),81646
2020,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),2254
2020,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),560277
2020,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),548
2020,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),239014
2020,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),16354
2020,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),31440
2020,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),22398
2020,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),170650
2020,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),425191
2020,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),506825
2020,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),5566514
2020,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),7504
2020,Manitoba,Imports,Primary Wood Products,Pulpwood (cubic metres),40
2020,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),43
2020,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),110899
2020,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),21036
2020,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),13232
2020,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),4647
2020,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),15697
2020,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),31537
2020,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),7244
2020,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),322695
2020,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),108869
2020,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),19129
2020,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),22
2020,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),72913
2020,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),41626
2020,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),13771
2020,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),6458
2020,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),3564
2020,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),6834
2020,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),49676
2020,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),2222991
2020,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),3
2020,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),4
2020,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),13094
2020,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),3783
2020,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),1
2020,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),7341
2020,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),710
2020,Ontario,Imports,Primary Wood Products,Logs (cubic metres),73923
2020,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),40836
2020,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),2405
2020,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1337452
2020,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),389065
2020,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),318390
2020,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),58393
2020,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),145376
2020,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),446966
2020,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),195991
2020,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),40334631
2020,Prince Edward Island,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2020,Quebec,Imports,Primary Wood Products,Logs (cubic metres),894568
2020,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),187369
2020,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),24324
2020,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),489267
2020,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),162519
2020,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),92337
2020,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),3272
2020,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),31358
2020,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),142573
2020,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),102090
2020,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),9137827
2020,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),10151
2020,Saskatchewan,Imports,Primary Wood Products,Pulpwood (cubic metres),240
2020,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),18477
2020,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2252
2020,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1238
2020,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),3849
2020,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),2761
2020,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1554
2020,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),496
2020,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),12795
2021,Canada,Imports,Primary Wood Products,Logs (cubic metres),1227391
2021,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),836481
2021,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),15546
2021,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2485637
2021,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1020929
2021,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),625296
2021,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),123936
2021,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),484685
2021,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1425646
2021,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1029906
2021,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),73148568
2021,Alberta,Imports,Primary Wood Products,Logs (cubic metres),336
2021,Alberta,Imports,Primary Wood Products,Pulpwood (cubic metres),63073
2021,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),34
2021,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),86976
2021,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),24091
2021,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),14610
2021,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),6726
2021,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),15214
2021,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),44820
2021,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),7467
2021,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),104003
2021,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),1375
2021,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),466669
2021,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),891
2021,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),277345
2021,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),16158
2021,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),33494
2021,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),20227
2021,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),181510
2021,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),567784
2021,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),522954
2021,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),10645151
2021,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),12227
2021,Manitoba,Imports,Primary Wood Products,Pulpwood (cubic metres),1115
2021,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),32
2021,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),121078
2021,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),63519
2021,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),21943
2021,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),11707
2021,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),23844
2021,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),25958
2021,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),17538
2021,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),307520
2021,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),108458
2021,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),16814
2021,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),28
2021,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),80514
2021,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),72283
2021,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),17325
2021,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),6588
2021,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),10148
2021,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),6426
2021,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),51547
2021,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),2734822
2021,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2021,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),75
2021,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),19368
2021,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),4688
2021,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),859
2021,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),10101
2021,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2962
2021,Ontario,Imports,Primary Wood Products,Logs (cubic metres),96005
2021,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),74127
2021,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),1764
2021,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1374711
2021,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),580524
2021,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),435693
2021,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),53971
2021,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),215755
2021,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),552987
2021,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),269149
2021,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),48264575
2021,Prince Edward Island,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2021,Quebec,Imports,Primary Wood Products,Logs (cubic metres),999587
2021,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),214684
2021,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),12797
2021,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),511631
2021,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),257995
2021,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),101558
2021,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),6374
2021,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),34472
2021,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),212765
2021,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),156594
2021,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),11079371
2021,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),9403
