Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2008,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),21216357
2008,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),117217941
2008,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),237
2008,Manitoba,Exports,Primary Wood Products,Pulpwood (cubic metres),119
2008,Manitoba,Exports,Pulp and Paper Products,Newsprint (tonnes),144631
2008,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),117297
2008,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),307
2008,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1122
2008,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),158870
2008,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),298
2008,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),846
2008,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),181485
2008,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),10906
2008,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),13294
2008,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),12651
2008,New Brunswick,Exports,Pulp and Paper Products,Newsprint (tonnes),28329
2008,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),524902
2008,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),640494
2008,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),14072
2008,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),30438
2008,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),10529
2008,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1379952
2008,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),284755
2008,Newfoundland and Labrador,Exports,Primary Wood Products,Logs (cubic metres),1
2008,Newfoundland and Labrador,Exports,Pulp and Paper Products,Newsprint (tonnes),461267
2008,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),8418
2008,Newfoundland and Labrador,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),200
2008,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),29
2008,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),0
2008,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Plywood (cubic metres),657
2008,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),24719
2008,Northwest Territories,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),222
2008,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),780
2008,Nova Scotia,Exports,Primary Wood Products,Pulpwood (cubic metres),209
2008,Nova Scotia,Exports,Pulp and Paper Products,Newsprint (tonnes),397045
2008,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),333172
2008,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),207054
2008,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),805
2008,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),110
2008,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),70
2008,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),935
2008,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),522713
2008,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),4762
2008,Nunavut,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),10
2008,Nunavut,Exports,Wood-Fabricated Materials,Plywood (cubic metres),5
2008,Nunavut,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),61
2008,Nunavut,Exports,Wood-Fabricated Materials,Veneer (square metres),904
2008,Ontario,Exports,Primary Wood Products,Logs (cubic metres),51257
2008,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),111870
2008,Ontario,Exports,Pulp and Paper Products,Newsprint (tonnes),1081707
2008,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),1055662
2008,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1173226
2008,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),140019
2008,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),861981
2008,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),166923
2008,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),265159
2008,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1953613
2008,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),35428907
2008,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),52
2008,Prince Edward Island,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),71
2008,Prince Edward Island,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),113
2008,Quebec,Exports,Primary Wood Products,Logs (cubic metres),13225
2008,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),201
2008,Quebec,Exports,Pulp and Paper Products,Newsprint (tonnes),2993594
2008,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),3061279
2008,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1343593
2008,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),301294
2008,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),396598
2008,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),441394
2008,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),79237
2008,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4550155
2008,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),52620380
2008,Saskatchewan,Exports,Primary Wood Products,Logs (cubic metres),103
2008,Saskatchewan,Exports,Primary Wood Products,Pulpwood (cubic metres),11406
2008,Saskatchewan,Exports,Pulp and Paper Products,Newsprint (tonnes),98
2008,Saskatchewan,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),152
2008,Saskatchewan,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),316065
2008,Saskatchewan,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),717
2008,Saskatchewan,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),204304
2008,Saskatchewan,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),536
2008,Saskatchewan,Exports,Wood-Fabricated Materials,Plywood (cubic metres),524
2008,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),110455
2008,Saskatchewan,Exports,Wood-Fabricated Materials,Veneer (square metres),33868
2008,Yukon,Exports,Primary Wood Products,Logs (cubic metres),134
2008,Yukon,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),15
2009,Canada,Exports,Primary Wood Products,Logs (cubic metres),2518533
2009,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),184525
2009,Canada,Exports,Pulp and Paper Products,Newsprint (tonnes),3754982
2009,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),5650784
2009,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),8278920
2009,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),343401
2009,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2696932
2009,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),571826
2009,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),321964
2009,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),25941267
2009,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),162101104
2009,Alberta,Exports,Primary Wood Products,Logs (cubic metres),343
2009,Alberta,Exports,Pulp and Paper Products,Newsprint (tonnes),146304
2009,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),31811
2009,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2077447
2009,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),2334
2009,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),580160
2009,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),3040
2009,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),16005
2009,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2660115
2009,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),264308
2009,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),2429696
2009,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),27996
2009,British Columbia,Exports,Pulp and Paper Products,Newsprint (tonnes),300389
2009,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),1236105
2009,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),3284509
2009,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),14740
2009,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),961666
2009,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),7788
2009,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),140440
2009,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),17835723
2009,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),97635360
2009,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),80
2009,Manitoba,Exports,Pulp and Paper Products,Newsprint (tonnes),65483
2009,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),118522
2009,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),10
2009,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),241
2009,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),75710
2009,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),179
2009,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),297
2009,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),32266
2009,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),853
2009,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),4546
2009,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),12116
2009,New Brunswick,Exports,Pulp and Paper Products,Newsprint (tonnes),3138
2009,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),539338
2009,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),575028
2009,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),13023
2009,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),216
2009,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),17538
2009,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),289
2009,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1307100
2009,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),470641
2009,Newfoundland and Labrador,Exports,Pulp and Paper Products,Newsprint (tonnes),242049
2009,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),537
2009,Newfoundland and Labrador,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),196
2009,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Plywood (cubic metres),7
2009,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),17321
2009,Northwest Territories,Exports,Pulp and Paper Products,Newsprint (tonnes),52
2009,Northwest Territories,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),73
2009,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),1079
2009,Nova Scotia,Exports,Primary Wood Products,Pulpwood (cubic metres),2847
2009,Nova Scotia,Exports,Pulp and Paper Products,Newsprint (tonnes),270959
2009,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),255623
2009,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),191520
2009,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),872
2009,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),27
2009,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),36
2009,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),472
2009,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),311232
2009,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),321
2009,Nunavut,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),69
2009,Ontario,Exports,Primary Wood Products,Logs (cubic metres),72853
2009,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),139266
2009,Ontario,Exports,Pulp and Paper Products,Newsprint (tonnes),699154
2009,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),825779
2009,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),797228
2009,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),108063
2009,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),651936
2009,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),122645
2009,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),108400
2009,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),716567
2009,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),19717112
2009,Prince Edward Island,Exports,Pulp and Paper Products,Newsprint (tonnes),24
2009,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),13
2009,Prince Edward Island,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),18
2009,Prince Edward Island,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),51
2009,Quebec,Exports,Primary Wood Products,Logs (cubic metres),9936
2009,Quebec,Exports,Pulp and Paper Products,Newsprint (tonnes),2027387
2009,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),2642959
2009,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),983404
2009,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),204058
2009,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),262251
2009,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),419148
2009,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),55909
2009,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2971888
2009,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),44012509
2009,Saskatchewan,Exports,Primary Wood Products,Pulpwood (cubic metres),2300
2009,Saskatchewan,Exports,Pulp and Paper Products,Newsprint (tonnes),43
2009,Saskatchewan,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),98
2009,Saskatchewan,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),362064
2009,Saskatchewan,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),19
2009,Saskatchewan,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),164966
2009,Saskatchewan,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),1452
2009,Saskatchewan,Exports,Wood-Fabricated Materials,Plywood (cubic metres),145
2009,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),88751
2009,Yukon,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),162
